sequence_id,frame,model,tau,pck_percent,valid_keypoints
courtyard_relaxOnBench_01,544,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,545,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,545,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,545,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,545,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,545,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,545,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,545,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,545,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,546,vibe,0.1,14.285714,14
courtyard_relaxOnBench_01,546,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,546,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,546,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,546,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,546,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,546,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,546,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,547,vibe,0.1,14.285714,14
courtyard_relaxOnBench_01,547,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,547,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,547,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,547,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,547,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,547,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,547,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,548,vibe,0.1,14.285714,14
courtyard_relaxOnBench_01,548,vibe,0.2,50.0,14
courtyard_relaxOnBench_01,548,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,548,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,548,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,548,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,548,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,548,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,549,vibe,0.1,14.285714,14
courtyard_relaxOnBench_01,549,vibe,0.2,57.142857,14
courtyard_relaxOnBench_01,549,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,549,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,549,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,549,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,549,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,549,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,550,vibe,0.1,14.285714,14
courtyard_relaxOnBench_01,550,vibe,0.2,50.0,14
courtyard_relaxOnBench_01,550,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,550,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,550,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,550,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,550,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,550,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,551,vibe,0.1,14.285714,14
courtyard_relaxOnBench_01,551,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,551,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,551,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,551,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,551,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,551,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,551,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,552,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,552,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,552,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,552,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,552,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,552,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,552,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,552,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,553,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,553,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,553,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,553,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,553,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,553,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,553,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,553,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,554,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,554,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,554,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,554,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,554,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,554,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,554,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,554,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,555,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,555,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,555,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,555,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,555,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,555,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,555,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,555,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,556,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,556,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,556,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,556,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,556,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,556,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,556,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,556,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,557,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,557,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,557,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,557,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,557,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,557,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,557,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,557,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,558,vibe,0.1,35.714286,14
courtyard_relaxOnBench_01,558,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,558,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,558,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,558,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,558,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,558,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,558,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,559,vibe,0.1,42.857143,14
courtyard_relaxOnBench_01,559,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,559,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,559,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,559,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,559,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,559,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,559,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,560,vibe,0.1,42.857143,14
courtyard_relaxOnBench_01,560,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,560,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,560,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,560,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,560,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,560,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,560,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,561,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,561,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,561,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,561,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,561,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,561,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,561,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,561,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,562,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,562,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,562,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,562,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,562,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,562,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,562,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,562,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,563,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,563,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,563,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,563,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,563,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,563,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,563,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,563,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,564,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,564,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,564,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,564,vibe,0.4,92.857143,14
courtyard_relaxOnBench_01,564,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,564,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,564,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,564,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,565,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,565,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,565,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,565,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,565,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,565,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,565,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,565,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,566,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,566,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,566,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,566,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,566,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,566,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,566,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,566,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,567,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,567,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,567,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,567,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,567,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,567,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,567,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,567,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,568,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,568,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,568,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,568,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,568,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,568,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,568,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,568,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,569,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,569,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,569,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,569,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,569,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,569,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,569,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,569,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,570,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,570,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,570,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,570,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,570,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,570,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,570,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,570,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,571,vibe,0.1,35.714286,14
courtyard_relaxOnBench_01,571,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,571,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,571,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,571,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,571,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,571,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,571,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,572,vibe,0.1,35.714286,14
courtyard_relaxOnBench_01,572,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,572,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,572,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,572,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,572,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,572,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,572,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,573,vibe,0.1,35.714286,14
courtyard_relaxOnBench_01,573,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,573,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,573,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,573,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,573,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,573,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,573,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,574,vibe,0.1,35.714286,14
courtyard_relaxOnBench_01,574,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,574,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,574,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,574,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,574,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,574,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,574,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,575,vibe,0.1,35.714286,14
courtyard_relaxOnBench_01,575,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,575,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,575,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,575,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,575,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,575,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,575,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,576,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,576,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,576,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,576,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,576,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,576,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,576,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,576,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,577,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,577,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,577,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,577,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,577,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,577,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,577,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,577,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,578,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,578,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,578,vibe,0.3,85.714286,14
courtyard_relaxOnBench_01,578,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,578,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,578,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,578,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,578,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,579,vibe,0.1,35.714286,14
courtyard_relaxOnBench_01,579,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,579,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,579,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,579,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,579,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,579,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,579,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,580,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,580,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,580,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,580,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,580,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,580,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,580,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,580,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,581,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,581,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,581,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,581,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,581,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,581,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,581,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,581,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,582,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,582,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,582,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,582,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,582,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,582,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,582,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,582,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,583,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,583,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,583,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,583,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,583,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,583,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,583,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,583,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,584,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,584,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,584,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,584,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,584,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,584,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,584,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,584,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,585,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,585,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,585,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,585,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,585,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,585,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,585,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,585,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,586,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,586,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,586,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,586,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,586,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,586,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,586,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,586,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,587,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,587,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,587,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,587,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,587,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,587,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,587,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,587,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,588,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,588,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,588,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,588,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,588,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,588,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,588,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,588,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,589,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,589,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,589,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,589,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,589,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,589,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,589,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,589,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,590,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,590,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,590,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,590,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,590,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,590,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,590,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,590,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,591,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,591,vibe,0.2,64.285714,14
courtyard_relaxOnBench_01,591,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,591,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,591,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,591,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,591,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,591,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,592,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,592,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,592,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,592,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,592,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,592,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,592,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,592,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,593,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,593,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,593,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,593,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,593,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,593,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,593,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,593,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,594,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,594,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,594,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,594,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,594,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,594,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,594,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,594,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,595,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,595,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,595,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,595,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,595,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,595,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,595,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,595,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,596,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,596,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,596,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,596,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,596,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,596,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,596,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,596,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,597,vibe,0.1,21.428571,14
courtyard_relaxOnBench_01,597,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,597,vibe,0.3,92.857143,14
courtyard_relaxOnBench_01,597,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,597,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,597,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,597,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,597,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,598,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,598,vibe,0.2,78.571429,14
courtyard_relaxOnBench_01,598,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,598,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,598,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,598,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,598,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,598,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,599,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,599,vibe,0.2,85.714286,14
courtyard_relaxOnBench_01,599,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,599,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,599,vibe,0.5,100.0,14
courtyard_relaxOnBench_01,599,vibe,0.6,100.0,14
courtyard_relaxOnBench_01,599,vibe,0.8,100.0,14
courtyard_relaxOnBench_01,599,vibe,1.0,100.0,14
courtyard_relaxOnBench_01,600,vibe,0.1,28.571429,14
courtyard_relaxOnBench_01,600,vibe,0.2,71.428571,14
courtyard_relaxOnBench_01,600,vibe,0.3,100.0,14
courtyard_relaxOnBench_01,600,vibe,0.4,100.0,14
courtyard_relaxOnBench_01,600,vibe,0.5,100.0,14
